Protocoltimestamp,SensorDistance0,SensorDistance2
10.1465,12.12832,12.60417
10.147,12.1435,12.56992
10.1475,12.15829,12.53645
10.148,12.16918,12.50453
10.1485,12.18203,12.47106
10.149,12.19721,12.43993
10.1495,12.212,12.40723
10.15,12.22367,12.37843
10.1505,12.23379,12.3473
10.151,12.24741,12.3185
10.1515,12.26181,12.29125
10.152,12.27505,12.26557
10.1525,12.28672,12.23755
10.153,12.29645,12.21186
10.1535,12.30891,12.18773
10.154,12.32214,12.16593
10.1545,12.33576,12.13947
10.155,12.34666,12.11534
10.1555,12.356,12.09432
10.156,12.36651,12.07564
10.1565,12.37896,12.05929
10.157,12.39219,12.03672
10.1575,12.40504,12.01571
10.158,12.41477,11.99625
10.1585,12.42372,11.98068
10.159,12.43423,11.96667
10.1595,12.44512,11.95421
10.16,12.45719,11.93864
10.1605,12.46848,11.9223
10.161,12.47743,11.90673
10.1615,12.48599,11.8935
10.162,12.49416,11.88182
10.1625,12.50389,11.87248
10.163,12.51323,11.86314
10.1635,12.52413,11.85614
10.164,12.53347,11.84991
10.1645,12.54164,11.8429
10.165,12.54943,11.8359
10.1655,12.55682,11.82889
10.166,12.56422,11.82266
10.1665,12.57161,11.81722
10.167,12.57862,11.81177
10.1675,12.5864,11.80865
10.168,12.59418,11.80632
10.1685,12.60158,11.80632
10.169,12.6082,11.80632
10.1695,12.61403,11.80632
10.17,12.61948,11.80632
10.1705,12.62415,11.8071
10.171,12.62921,11.81021
10.1715,12.63466,11.8141
10.172,12.63933,11.81955
10.1725,12.64361,11.82578
10.173,12.64867,11.83201
10.1735,12.65295,11.83823
10.174,12.65762,11.84446
10.1745,12.66152,11.85069
10.175,12.6658,11.85769
10.1755,12.66969,11.86625
10.176,12.67358,11.8756
10.1765,12.67708,11.88805
10.177,12.68059,11.9005
10.1775,12.68292,11.91529
10.178,12.68603,11.93242
10.1785,12.68798,11.94721
10.179,12.69032,11.95966
10.1795,12.69226,11.97289
10.18,12.69382,11.9869
10.1805,12.69538,12.00636
10.181,12.69654,12.0266
10.1815,12.69732,12.04762
10.182,12.69771,12.06552
10.1825,12.69771,12.08187
10.183,12.69771,12.10133
10.1835,12.69771,12.12546
10.184,12.69771,12.15114
10.1845,12.69693,12.17138
10.185,12.69654,12.1924
10.1855,12.69538,12.21731
10.186,12.69421,12.24455
10.1865,12.69265,12.27102
10.187,12.69071,12.29437
10.1875,12.68915,12.32083
10.188,12.6872,12.35041
10.1885,12.68487,12.38077
10.189,12.68214,12.40723
10.1895,12.67942,12.43837
10.19,12.67669,12.47106
10.1905,12.67319,12.50064
10.191,12.66969,12.53178
10.1915,12.6658,12.56603
10.192,12.66113,12.5995
10.1925,12.65685,12.63297
10.193,12.65179,12.66955
10.1935,12.64673,12.70458
10.194,12.64206,12.74116
10.1945,12.63739,12.78008
10.195,12.63233,12.81589
10.1955,12.62688,12.85559
10.196,12.62182,12.89528
10.1965,12.61637,12.93342
10.197,12.61014,12.97312
10.1975,12.60353,13.01593
10.198,12.59652,13.05485
10.1985,12.58835,13.09922
10.199,12.58056,13.14125
10.1995,12.57356,13.18562
10.2,12.56616,13.23155
10.2005,12.55877,13.27358
10.201,12.55137,13.32106
10.2015,12.54398,13.36387
10.202,12.53503,13.41213
10.2025,12.5253,13.45962
10.203,12.51479,13.50632
10.2035,12.50545,13.55769
10.204,12.49572,13.60517
10.2045,12.48793,13.65733
10.205,12.47859,13.70325
10.2055,12.46964,13.75696
10.206,12.45758,13.806
10.2065,12.4459,13.85893
10.207,12.43462,13.91186
10.2075,12.4245,13.96479
10.208,12.41554,14.0185
10.2085,12.40582,14.07299
10.209,12.39297,14.12981
10.2095,12.37974,14.18429
10.21,12.3669,14.24423
10.2105,12.35639,14.29794
10.211,12.34744,14.35865
10.2115,12.33537,14.41314
10.212,12.32175,14.47541
10.2125,12.30813,14.53146
10.213,12.29606,14.59373
10.2135,12.28633,14.64899
10.214,12.27388,14.71126
10.2145,12.25987,14.76809
10.215,12.24547,14.83114
10.2155,12.23301,14.88951
10.216,12.22289,14.95412
10.2165,12.20888,15.01328
10.217,12.19409,15.07866
10.2175,12.1793,15.1386
10.218,12.16841,15.20398
10.2185,12.15595,15.26548
10.219,12.14077,15.33242
10.2195,12.12482,15.39469
10.22,12.11158,15.46241
10.2205,12.09952,15.52935
10.221,12.08395,15.59473
10.2215,12.06761,15.66245
10.222,12.05359,15.7294
10.2225,12.04075,15.79478
10.223,12.0244,15.86406
10.2235,12.00806,15.931
10.224,11.99327,15.9995
10.2245,11.97887,16.06799
10.225,11.96136,16.13649
10.2255,11.94423,16.20499
10.226,11.93022,16.27505
10.2265,11.91387,16.34277
10.227,11.89636,16.41126
10.2275,11.87924,16.48054
10.228,11.86445,16.54826
10.2285,11.84654,16.61832
10.229,11.82825,16.68681
10.2295,11.81307,16.75765
10.23,11.79556,16.82692
10.2305,11.77688,16.8962
10.231,11.75897,16.9647
10.2315,11.74224,17.0332
10.232,11.72473,17.10169
10.2325,11.70488,17.16941
10.233,11.68775,17.23947
10.2335,11.67024,17.30875
10.234,11.65117,17.3788
10.2345,11.63249,17.45041
10.235,11.61419,17.52047
10.2355,11.59551,17.59208
10.236,11.57566,17.66291
10.2365,11.55737,17.73375
10.237,11.53869,17.80691
10.2375,11.51806,17.87619
10.238,11.49938,17.95325
10.2385,11.48148,18.02175
10.239,11.45968,18.09803
10.2395,11.43984,18.16886
10.24,11.42232,18.24359
10.2405,11.40092,18.31676
10.241,11.38068,18.38993
10.2415,11.36239,18.46465
10.242,11.34215,18.53549
10.2425,11.32074,18.61177
10.243,11.30128,18.68182
10.2435,11.28338,18.7581
10.244,11.2612,18.82738
10.2445,11.24096,18.90211
10.245,11.22422,18.97294
10.2455,11.20243,19.04689
10.246,11.18258,19.11772
10.2465,11.16467,19.19011
10.247,11.1456,19.26172
10.2475,11.12576,19.331
10.248,11.1063,19.40261
10.2485,11.08956,19.47111
10.249,11.06893,19.54272
10.2495,11.04792,19.612
10.25,11.03157,19.68283
10.2505,11.0125,19.75288
10.251,10.99109,19.82294
10.2515,10.97319,19.89299
10.252,10.95568,19.96383
10.2525,10.93388,20.03233
10.253,10.91403,20.10316
10.2535,10.8973,20.1701
10.254,10.87473,20.24171
10.2545,10.85293,20.3071
10.255,10.8362,20.37949
10.2555,10.81362,20.44409
10.256,10.79066,20.51571
10.2565,10.77315,20.57953
10.257,10.75018,20.65114
10.2575,10.72761,20.71497
10.258,10.70971,20.78658
10.2585,10.6848,20.85041
10.259,10.66145,20.92047
10.2595,10.64315,20.98663
10.26,10.61825,21.05279
10.2605,10.59489,21.12129
10.261,10.5766,21.18356
10.2615,10.5513,21.25362
10.262,10.5299,21.31511
10.2625,10.51122,21.38594
10.263,10.48475,21.44821
10.2635,10.46568,21.51516
10.264,10.44661,21.58054
10.2645,10.41976,21.64359
10.265,10.40224,21.71053
10.2655,10.38317,21.76969
10.266,10.35865,21.83507
10.2665,10.34153,21.89657
10.267,10.32285,21.95962
10.2675,10.29872,22.02344
10.268,10.28159,22.0826
10.2685,10.2633,22.14565
10.269,10.24151,22.20403
10.2695,10.22477,22.2663
10.27,10.20842,22.32468
10.2705,10.18897,22.3815
10.271,10.17067,22.44144
10.2715,10.15511,22.49982
10.272,10.13681,22.55275
10.2725,10.11813,22.61268
10.273,10.10179,22.66873
10.2735,10.08505,22.72244
10.274,10.06793,22.78237
10.2745,10.05041,22.83297
10.275,10.03446,22.88823
10.2755,10.01733,22.94272
10.276,10.00098,22.99254
10.2765,9.98347,23.04702
10.277,9.9644,23.0984
10.2775,9.94844,23.14744
10.278,9.92976,23.19959
10.2785,9.90991,23.24629
10.279,9.89396,23.29455
10.2795,9.87644,23.34515
10.28,9.85504,23.38718
10.2805,9.83869,23.43544
10.281,9.82273,23.4837
10.2815,9.80172,23.52418
10.282,9.7842,23.56777
10.2825,9.76902,23.61447
10.283,9.75034,23.65572
10.2835,9.73166,23.69542
10.284,9.71687,23.73979
10.2845,9.70247,23.7826
10.285,9.6834,23.82074
10.2855,9.66745,23.8581
10.286,9.65538,23.89936
10.2865,9.64137,23.93906
10.287,9.62386,23.97564
10.2875,9.60946,24.01223
10.288,9.59817,24.04959
10.2885,9.58571,24.08617
10.289,9.57015,24.11886
10.2895,9.55575,24.15078
10.29,9.54485,24.18658
10.2905,9.53473,24.21928
10.291,9.52228,24.24808
10.2915,9.5071,24.27688
10.292,9.49542,24.30723
10.2925,9.48608,24.33837
10.293,9.47635,24.36795
10.2935,9.46545,24.39208
10.294,9.45144,24.41621
10.2945,9.43977,24.44034
10.295,9.43159,24.46525
10.2955,9.42186,24.49249
10.296,9.41136,24.51506
10.2965,9.39773,24.53608
10.297,9.38489,24.55632
10.2975,9.37555,24.575
10.298,9.36621,24.59368
10.2985,9.35492,24.61236
10.299,9.34091,24.6326
10.2995,9.32846,24.65128
10.3,9.31873,24.66685
10.3005,9.30939,24.6832
10.301,9.29888,24.69799
10.3015,9.28526,24.71044
10.302,9.27397,24.72134
10.3025,9.26463,24.73457
10.303,9.25723,24.74702
10.3035,9.24867,24.75792
10.304,9.23972,24.76882
10.3045,9.22921,24.77816
10.305,9.22065,24.7875
10.3055,9.21287,24.79606
10.306,9.20586,24.80385
10.3065,9.19963,24.81085
10.307,9.19341,24.81708
10.3075,9.1864,24.82253
10.308,9.17901,24.8272
10.3085,9.17161,24.82953
10.309,9.16577,24.83109
10.3095,9.16033,24.83109
10.31,9.15527,24.83109
10.3105,9.1506,24.83109
10.311,9.1467,24.83109
10.3115,9.14281,24.82953
10.312,9.13892,24.82798
10.3125,9.13581,24.82408
10.313,9.1323,24.82019
10.3135,9.1288,24.81397
10.314,9.12491,24.80774
10.3145,9.12102,24.79995
10.315,9.11751,24.79217
10.3155,9.11401,24.78283
10.316,9.1109,24.77349
10.3165,9.10778,24.76337
10.317,9.10467,24.75325
10.3175,9.10156,24.74235
10.318,9.09883,24.73068
10.3185,9.09611,24.71822
10.319,9.09416,24.70421
10.3195,9.09183,24.69254
10.32,9.09027,24.6793
10.3205,9.08871,24.66374
10.321,9.08716,24.64739
10.3215,9.08638,24.63027
10.322,9.08599,24.61158
10.3225,9.08599,24.59135
10.323,9.08599,24.57266
10.3235,9.08599,24.55321
10.324,9.08599,24.53452
10.3245,9.08677,24.51351
10.325,9.08793,24.49249
10.3255,9.0891,24.46992
10.326,9.09066,24.44423
10.3265,9.09261,24.41932
10.327,9.09455,24.39441
10.3275,9.09728,24.37106
10.328,9.1,24.3446
10.3285,9.1035,24.31658
10.329,9.10701,24.28544
10.3295,9.1109,24.25586
10.33,9.11479,24.22862
10.3305,9.11907,24.2006
10.331,9.12374,24.16712
10.3315,9.12919,24.1321
10.332,9.13425,24.0994
10.3325,9.13853,24.06827
10.333,9.14359,24.0348
10.3335,9.14826,23.99666
10.334,9.15371,23.96007
10.3345,9.15955,23.92427
10.335,9.16577,23.88768
10.3355,9.17278,23.84799
10.336,9.18095,23.80829
10.3365,9.18796,23.76859
10.337,9.19457,23.72811
10.3375,9.20041,23.6853
10.338,9.20625,23.64327
10.3385,9.21287,23.60435
10.339,9.22026,23.5592
10.3395,9.22882,23.51484
10.34,9.23816,23.47125
10.3405,9.24634,23.42532
10.341,9.25412,23.37862
10.3415,9.26035,23.33347
10.342,9.26774,23.28755
10.3425,9.27669,23.23773
10.343,9.28759,23.1918
10.3435,9.29771,23.14432
10.344,9.30666,23.09373
10.3445,9.31484,23.04391
10.345,9.32223,22.99409
10.3455,9.33196,22.94194
10.346,9.3448,22.88823
10.3465,9.35609,22.83608
10.347,9.36621,22.78237
10.3475,9.37477,22.72711
10.348,9.38411,22.67184
10.3485,9.39734,22.61735
10.349,9.41097,22.55897
10.3495,9.42225,22.50137
10.35,9.43198,22.44299
10.3505,9.44249,22.37917
10.351,9.45767,22.32234
10.3515,9.47129,22.26241
10.352,9.48297,22.20014
10.3525,9.49309,22.14487
10.353,9.50593,22.08027
10.3535,9.52266,22.02189
10.354,9.53629,21.95962
10.3545,9.54679,21.89657
10.355,9.55925,21.84052
10.3555,9.5756,21.77358
10.356,9.59116,21.7152
10.3565,9.60245,21.65137
10.357,9.61451,21.58599
10.3575,9.63086,21.52605
10.358,9.64682,21.45522
10.3585,9.65849,21.39684
10.359,9.67134,21.32601
10.3595,9.6869,21.26685
10.36,9.70403,21.19835
10.3605,9.71687,21.13608
10.361,9.72972,21.0707
10.3615,9.74606,21.00142
10.362,9.76358,20.93915
10.3625,9.77642,20.86598
10.363,9.78965,20.80449
10.3635,9.80678,20.73054
10.364,9.82429,20.66905
10.3645,9.83791,20.59432
10.365,9.85192,20.53283
10.3655,9.8706,20.45733
10.366,9.88734,20.39428
10.3665,9.90096,20.31877
10.367,9.9177,20.25572
10.3675,9.9356,20.18022
10.368,9.95156,20.11561
10.3685,9.9679,20.03933
10.369,9.98658,19.97161
10.3695,10.0041,19.89455
10.37,10.02122,19.82527
10.3705,10.03951,19.74899
10.371,10.05664,19.68049
10.3715,10.07532,19.60655
10.372,10.09517,19.53649
10.3725,10.11268,19.4641
10.373,10.13253,19.39327
10.3735,10.15277,19.32166
10.374,10.17067,19.25082
10.3745,10.18974,19.18155
10.375,10.21076,19.11227
10.3755,10.22827,19.04299
10.376,10.24657,18.9745
10.3765,10.26914,18.90055
10.377,10.28704,18.83049
10.3775,10.30533,18.75577
10.378,10.32985,18.68571
10.3785,10.34737,18.61177
10.379,10.3641,18.54171
10.3795,10.38901,18.47088
10.38,10.40614,18.39771
10.3805,10.42326,18.3261
10.381,10.44895,18.2506
10.3815,10.46646,18.18054
10.382,10.48436,18.10504
10.3825,10.50966,18.03576
10.383,10.52795,17.96026
10.3835,10.54625,17.88864
10.384,10.57076,17.81625
10.3845,10.58945,17.74386
10.385,10.60813,17.6707
10.3855,10.63187,17.59831
10.386,10.65172,17.52669
10.3865,10.67079,17.45197
10.387,10.69453,17.38191
10.3875,10.71516,17.30797
10.388,10.73345,17.23869
10.3885,10.75758,17.16474
10.389,10.77782,17.09391
10.3895,10.7965,17.02152
10.39,10.82218,16.94835
10.3905,10.84242,16.8783
10.391,10.8611,16.80357
10.3915,10.88679,16.73429
10.392,10.90742,16.65957
10.3925,10.9261,16.58874
10.393,10.95062,16.5179
10.3935,10.97086,16.44629
10.394,10.98993,16.37701
10.3945,11.01445,16.30385
10.395,11.03429,16.2369
10.3955,11.05414,16.16296
10.396,11.0775,16.09368
10.3965,11.0989,16.0244
10.397,11.11797,15.95201
10.3975,11.14016,15.88507
10.398,11.16156,15.8119
10.3985,11.17985,15.74574
10.399,11.20165,15.67569
10.3995,11.22461,15.60875
10.4,11.24212,15.5418
10.4005,11.26353,15.47097
10.401,11.28688,15.40636
10.4015,11.3044,15.3332
10.402,11.32502,15.26859
10.4025,11.34799,15.19776
10.403,11.36706,15.13237
10.4035,11.38613,15.06621
10.404,11.40831,15.00005
10.4045,11.42777,14.93544
10.405,11.44684,14.8685
10.4055,11.46786,14.80156
10.406,11.48887,14.73384
10.4065,11.50717,14.6669
10.407,11.52779,14.60229
10.4075,11.54803,14.53846
10.408,11.56671,14.47463
10.4085,11.58578,14.41314
10.409,11.60641,14.35087
10.4095,11.62431,14.2886
10.41,11.64261,14.22711
10.4105,11.66284,14.16561
10.411,11.68036,14.10412
10.4115,11.69826,14.04496
10.412,11.71733,13.98503
10.4125,11.73601,13.92743
10.413,11.75314,13.8706
10.4135,11.77026,13.81223
10.414,11.78855,13.75696
10.4145,11.80607,13.69936
10.415,11.82125,13.64643
10.4155,11.83915,13.58961
10.416,11.85666,13.53745
10.4165,11.87262,13.48297
10.417,11.8878,13.43315
10.4175,11.90492,13.38022
10.418,11.92127,13.33118
10.4185,11.93528,13.28136
10.419,11.95163,13.23077
10.4195,11.96719,13.18407
10.42,11.98276,13.13347
10.4205,11.9956,13.08755
10.421,12.01273,13.04006
10.4215,12.02791,12.9957
10.422,12.04309,12.95055
10.4225,12.05437,12.9054
10.423,12.07072,12.86259
10.4235,12.08629,12.81822
10.424,12.10069,12.77619
10.4245,12.11158,12.73338
10.425,12.12637,12.69212
10.4255,12.14194,12.65321
10.426,12.15712,12.61273
10.4265,12.16802,12.57381
10.427,12.18125,12.53645
10.4275,12.19682,12.49831
10.428,12.21161,12.46016
10.4285,12.22406,12.42436
10.429,12.23418,12.38855
10.4295,12.24819,12.35353
10.43,12.26259,12.31928
10.4305,12.2766,12.28736
10.431,12.28711,12.25467
10.4315,12.29762,12.22198
10.432,12.31046,12.19084
10.4325,12.3237,12.1636
10.433,12.33732,12.13091
10.4335,12.34744,12.10133
10.434,12.35717,12.07564
10.4345,12.36767,12.05151
10.435,12.38013,12.02193
10.4355,12.39297,11.99391
10.436,12.40504,11.97056
10.4365,12.41477,11.95032
10.437,12.42333,11.92308
10.4375,12.43345,11.89739
10.438,12.44435,11.87715
10.4385,12.45641,11.85847
10.439,12.4677,11.84135
10.4395,12.47704,11.81955
10.44,12.4856,11.79776
10.4405,12.49377,11.7783
10.441,12.50311,11.76351
10.4415,12.51284,11.75105
10.442,12.52335,11.73782
10.4425,12.53308,11.72225
10.443,12.54125,11.70513
10.4435,12.54904,11.68956
10.444,12.55682,11.67633
10.4445,12.56383,11.66543
10.445,12.57161,11.65531
10.4455,12.57862,11.64753
10.446,12.58679,11.64052
10.4465,12.59457,11.63274
10.447,12.60197,11.62573
10.4475,12.6082,11.61873
10.448,12.61442,11.6125
10.4485,12.61987,11.60627
10.449,12.62493,11.6016
10.4495,12.62999,11.59849
10.45,12.63544,11.59693
10.4505,12.64011,11.59693
10.451,12.644,11.59693
10.4515,12.64867,11.59693
10.452,12.65295,11.59693
10.4525,12.65723,11.59849
10.453,12.66113,11.60082
10.4535,12.66463,11.60394
10.454,12.66813,11.60861
10.4545,12.67202,11.61406
10.455,12.67553,11.62106
10.4555,12.67864,11.62885
10.456,12.68098,11.63585
10.4565,12.68331,11.64286
10.457,12.68603,11.65064
10.4575,12.68798,11.6592
10.458,12.68993,11.66932
10.4585,12.69148,11.68255
10.459,12.69343,11.69657
10.4595,12.69499,11.71213
10.46,12.69615,11.72692
10.4605,12.69693,11.74016
10.461,12.69771,11.75339
10.4615,12.69771,11.76818
10.462,12.69771,11.78608
10.4625,12.69771,11.80554
10.463,12.69771,11.82578
10.4635,12.69732,11.8429
10.464,12.69615,11.86158
10.4645,12.69538,11.88182
10.465,12.69382,11.90517
10.4655,12.69226,11.93242
10.466,12.69032,11.95343
10.4665,12.68837,11.97367
10.467,12.68565,11.99858
10.4675,12.68292,12.02582
10.468,12.67981,12.05307
10.4685,12.67708,12.0772
10.469,12.67319,12.10366
10.4695,12.66969,12.13402
10.47,12.66463,12.16438
10.4705,12.66035,12.18929
10.471,12.65529,12.22042
10.4715,12.65023,12.25467
10.472,12.64517,12.28347
10.4725,12.6405,12.31538
10.473,12.63505,12.34963
10.4735,12.62921,12.38466
10.474,12.62415,12.41735
10.4745,12.6187,12.45394
10.475,12.61287,12.4913
10.4755,12.60703,12.52633
10.476,12.60002,12.56525
10.4765,12.59302,12.60261
10.477,12.58523,12.64153
10.4775,12.57784,12.68201
10.478,12.57122,12.72092
10.4785,12.56383,12.76296
10.479,12.55682,12.80499
10.4795,12.54982,12.84547
10.48,12.54242,12.89061
10.4805,12.53425,12.93187
10.481,12.52413,12.97624
10.4815,12.51401,13.02138
10.482,12.50506,13.06575
10.4825,12.49572,13.11401
10.483,12.48755,13.15838
10.4835,12.47859,13.20742
10.484,12.46925,13.25256
10.4845,12.45758,13.3016
10.485,12.4459,13.35142
10.4855,12.43423,13.39812
10.486,12.4245,13.4495
10.4865,12.41516,13.49931
10.487,12.40465,13.55302
10.4875,12.39141,13.60362
10.488,12.37779,13.65888
10.4885,12.36495,13.70792
10.489,12.35444,13.76552
10.4895,12.34549,13.8169
10.49,12.33187,13.87527
10.4905,12.31786,13.92976
10.491,12.30346,13.98814
10.4915,12.29217,14.04263
10.492,12.28205,14.10256
10.4925,12.26843,14.16016
10.493,12.25442,14.22166
10.4935,12.23963,14.27926
10.494,12.22912,14.34153
10.4945,12.21783,14.39913
10.495,12.20304,14.4614
10.4955,12.18826,14.52056
10.496,12.17424,14.58439
10.4965,12.16374,14.6451
10.497,12.15011,14.70893
10.4975,12.13494,14.77042
10.498,12.11937,14.83503
10.4985,12.10769,14.89652
10.499,12.09485,14.96268
10.4995,12.07928,15.02418
10.5,12.06293,15.0919
10.5005,12.04931,15.15417
10.501,12.03686,15.22344
10.5015,12.0209,15.28727
10.502,12.00456,15.35499
10.5025,11.99016,15.42038
10.503,11.97576,15.48887
10.5035,11.95902,15.55737
10.504,11.94228,15.62665
10.5045,11.92827,15.69592
10.505,11.91232,15.76364
10.5055,11.89519,15.83448
10.506,11.87807,15.90375
10.5065,11.86367,15.97225
10.507,11.84615,16.04153
10.5075,11.82786,16.11158
10.508,11.81229,16.18164
10.5085,11.79517,16.25092
10.509,11.77727,16.32253
10.5095,11.75936,16.3918
10.51,11.74341,16.46497
10.5105,11.72589,16.53503
10.511,11.70604,16.60586
10.5115,11.68853,16.67514
10.512,11.67141,16.74519
10.5125,11.65234,16.81369
10.513,11.63365,16.88608
10.5135,11.61536,16.95536
10.514,11.59707,17.02541
10.5145,11.57722,17.09702
10.515,11.55932,17.1663
10.5155,11.54064,17.23791
10.516,11.51923,17.30952
10.5165,11.50055,17.38191
10.517,11.48226,17.4543
10.5175,11.46046,17.52747
10.518,11.44061,17.59831
10.5185,11.42193,17.6707
10.519,11.40053,17.74153
10.5195,11.37951,17.81548
10.52,11.36083,17.88787
10.5205,11.33981,17.96337
10.521,11.31763,18.03576
10.5215,11.29817,18.11049
10.522,11.27871,18.18443
10.5225,11.25575,18.2576
10.523,11.23512,18.3331
10.5235,11.21644,18.40472
10.524,11.19386,18.48333
10.5245,11.17324,18.55339
10.525,11.15533,18.63123
10.5255,11.13393,18.70362
10.526,11.11252,18.77912
10.5265,11.09501,18.85151
10.527,11.07438,18.92468
10.5275,11.05259,18.99863
10.528,11.03468,19.06946
10.5285,11.016,19.14496
10.529,10.99499,19.21424
10.5295,10.97592,19.28897
10.53,10.95957,19.35746
10.5305,10.93933,19.43219
10.531,10.91832,19.50147
10.5315,10.90275,19.57463
10.532,10.88368,19.64391
10.5325,10.86188,19.71786
10.533,10.84476,19.78558
10.5335,10.82802,19.8603
10.534,10.80623,19.92802
10.5345,10.78677,20.00197
10.535,10.7712,20.06969
10.5355,10.75018,20.14286
10.536,10.72917,20.21058
10.5365,10.71243,20.28219
10.537,10.69103,20.35069
10.5375,10.66806,20.42074
10.538,10.65016,20.49002
10.5385,10.62875,20.55852
10.539,10.60501,20.62701
10.5395,10.58633,20.69551
10.54,10.56415,20.76168
10.5405,10.53885,20.83251
10.541,10.52095,20.89712
10.5415,10.4976,20.96951
10.542,10.47269,21.03178
10.5425,10.45478,21.10417
10.543,10.4291,21.16488
10.5435,10.40808,21.23649
10.544,10.38979,21.29799
10.5445,10.36371,21.36804
10.545,10.34542,21.43342
10.5455,10.32713,21.49881
10.546,10.30144,21.56731
10.5465,10.28276,21.6288
10.547,10.26408,21.69808
10.5475,10.24112,21.75879
10.548,10.2236,21.82495
10.5485,10.2057,21.88723
10.549,10.18468,21.95105
10.5495,10.16639,22.01566
10.55,10.14927,22.07482
10.5505,10.1302,22.13942
10.551,10.11074,22.19936
10.5515,10.09439,22.26007
10.552,10.07649,22.32157
10.5525,10.05897,22.37917
10.553,10.04302,22.4391
10.5535,10.02628,22.49748
10.554,10.01033,22.55041
10.5545,9.99437,22.61113
10.555,9.97763,22.66795
10.5555,9.96051,22.72166
10.556,9.94572,22.78082
10.5565,9.92859,22.83297
10.557,9.90991,22.88823
10.5575,9.89473,22.9435
10.558,9.87878,22.99409
10.5585,9.85893,23.04702
10.559,9.84141,23.0984
10.5595,9.82701,23.14744
10.56,9.80755,23.19959
10.5605,9.78887,23.24707
10.561,9.77408,23.29611
10.5615,9.75735,23.34515
10.562,9.7375,23.38874
10.5625,9.72154,23.43777
10.563,9.70831,23.48526
10.5635,9.69041,23.52651
10.564,9.6725,23.57166
10.5645,9.65888,23.61914
10.565,9.64604,23.65962
10.5655,9.62814,23.70009
10.566,9.61179,23.74524
10.5665,9.59973,23.78727
10.567,9.58688,23.82775
10.5675,9.57092,23.86667
10.568,9.55575,23.9087
10.5685,9.54446,23.94606
10.569,9.53278,23.98265
10.5695,9.51916,24.02079
10.57,9.50282,24.05893
10.5705,9.49192,24.0924
10.571,9.48219,24.12743
10.5715,9.47129,24.16012
10.572,9.45806,24.19592
10.5725,9.44366,24.22706
10.573,9.43393,24.25508
10.5735,9.42498,24.28466
10.574,9.41486,24.31502
10.5745,9.40279,24.34615
10.575,9.38917,24.37418
10.5755,9.37944,24.39753
10.576,9.37127,24.42244
10.5765,9.36232,24.44657
10.577,9.3522,24.47225
10.5775,9.33935,24.49872
10.578,9.32846,24.52051
10.5785,9.31989,24.54153
10.579,9.31211,24.56021
10.5795,9.30277,24.57967
10.58,9.29187,24.59913
10.5805,9.27981,24.61859
10.581,9.27008,24.63883
10.5815,9.26152,24.65595
10.582,9.25412,24.6723
10.5825,9.24556,24.68942
10.583,9.23505,24.70266
10.5835,9.22454,24.71433
10.584,9.21598,24.72756
10.5845,9.20859,24.7408
10.585,9.20197,24.75325
10.5855,9.19535,24.76493
10.586,9.18835,24.77505
10.5865,9.18017,24.78516
10.587,9.172,24.79528
10.5875,9.16577,24.80385
10.588,9.15955,24.81163
10.5885,9.15371,24.81864
10.589,9.14904,24.82408
10.5895,9.14437,24.82953
10.59,9.1397,24.83265
10.5905,9.13581,24.83576
10.591,9.13152,24.83576
10.5915,9.12685,24.83576
10.592,9.12218,24.83576
10.5925,9.11829,24.83576
10.593,9.11518,24.83576
10.5935,9.11207,24.83342
10.594,9.10934,24.83109
10.5945,9.10623,24.82798
10.595,9.10389,24.82331
10.5955,9.10156,24.81786
10.596,9.09961,24.81163
10.5965,9.09766,24.80385
10.597,9.0965,24.79528
10.5975,9.09533,24.78594
10.598,9.09416,24.77582
10.5985,9.09338,24.76571
10.599,9.09261,24.75559
10.5995,9.09183,24.74469
10.6,9.09144,24.73301
10.6005,9.09144,24.72056
10.601,9.09144,24.70733
10.6015,9.09144,24.69565
10.602,9.09144,24.68164
10.6025,9.09144,24.66607
10.603,9.09183,24.6505
10.6035,9.09261,24.6326
10.604,9.09338,24.61392
10.6045,9.09416,24.59446
10.605,9.09572,24.57656
10.6055,9.09728,24.55632
10.606,9.09922,24.53764
10.6065,9.10117,24.51662
10.607,9.10389,24.4956
10.6075,9.10662,24.47225
10.608,9.10973,24.44657
10.6085,9.11284,24.42166
10.609,9.11635,24.39675
10.6095,9.12063,24.3734
10.61,9.12569,24.34927
10.6105,9.13036,24.32047
10.611,9.13503,24.28855
10.6115,9.13931,24.25742
10.612,9.14437,24.2294
10.6125,9.14943,24.20137
10.613,9.15449,24.16712
10.6135,9.1611,24.13288
10.614,9.16733,24.10018
10.6145,9.1755,24.06905
10.615,9.18407,24.03402
10.6155,9.19185,23.99588
10.616,9.19847,23.95929
10.6165,9.20508,23.92349
10.617,9.21326,23.88613
10.6175,9.22143,23.84643
10.618,9.23155,23.80751
10.6185,9.24206,23.76859
10.619,9.25062,23.72734
10.6195,9.2584,23.68452
10.62,9.2658,23.64249
10.6205,9.27475,23.60279
10.621,9.28603,23.55842
10.6215,9.29732,23.51328
10.622,9.30627,23.47125
10.6225,9.31445,23.4261
10.623,9.32184,23.37862
10.6235,9.33079,23.33425
10.624,9.34286,23.28832
10.6245,9.35453,23.23851
10.625,9.36426,23.1918
10.6255,9.37283,23.14354
10.626,9.381,23.09373
10.6265,9.3919,23.04391
10.627,9.40552,22.99332
10.6275,9.4168,22.94116
10.628,9.42653,22.88745
