Protocoltimestamp,SensorDistance0,SensorDistance2
7.0095,10.94673,19.2158
7.01,10.93038,19.18933
7.0105,10.91637,19.16053
7.011,10.90547,19.13173
7.0115,10.89224,19.10137
7.012,10.87589,19.07257
7.0125,10.85955,19.04455
7.013,10.84748,19.01497
7.0135,10.8362,18.98617
7.014,10.82141,18.95426
7.0145,10.80428,18.92624
7.015,10.78988,18.89744
7.0155,10.77821,18.86786
7.016,10.76653,18.83828
7.0165,10.75018,18.80792
7.017,10.73423,18.7799
7.0175,10.72177,18.7511
7.018,10.71087,18.72074
7.0185,10.69647,18.68883
7.019,10.68013,18.65925
7.0195,10.66534,18.62967
7.02,10.65327,18.60087
7.0205,10.6416,18.56973
7.021,10.62642,18.5386
7.0215,10.61124,18.51058
7.022,10.59684,18.48178
7.0225,10.58633,18.4522
7.023,10.57427,18.42028
7.0235,10.5587,18.39226
7.024,10.54313,18.36268
7.0245,10.53107,18.33388
7.025,10.52056,18.3043
7.0255,10.50772,18.2755
7.026,10.49176,18.24592
7.0265,10.47658,18.21712
7.027,10.46607,18.18988
7.0275,10.45556,18.16186
7.028,10.44233,18.13228
7.0285,10.42521,18.10348
7.029,10.41236,18.0739
7.0295,10.40224,18.04744
7.03,10.39135,18.01941
7.0305,10.37734,17.98828
7.031,10.3606,17.95948
7.0315,10.3497,17.93223
7.032,10.33919,17.90655
7.0325,10.3283,17.87697
7.033,10.31273,17.84661
7.0335,10.29677,17.82015
7.034,10.28587,17.7929
7.0345,10.27537,17.7641
7.035,10.26291,17.7353
7.0355,10.24734,17.70495
7.036,10.23372,17.6777
7.0365,10.22283,17.65046
7.037,10.21232,17.62244
7.0375,10.1987,17.5913
7.038,10.18391,17.56328
7.0385,10.17145,17.53526
7.039,10.16016,17.50957
7.0395,10.14849,17.47921
7.04,10.13448,17.44963
7.0405,10.12047,17.42239
7.041,10.10762,17.3967
7.0415,10.09634,17.3679
7.042,10.08388,17.33677
7.0425,10.07026,17.3103
7.043,10.05703,17.2815
7.0435,10.04496,17.25504
7.044,10.03329,17.2239
7.0445,10.02083,17.1951
7.045,10.00838,17.16786
7.0455,9.99515,17.14217
7.046,9.98347,17.11181
7.0465,9.97141,17.08068
7.047,9.95856,17.05421
7.0475,9.94689,17.02775
7.048,9.93482,16.99895
7.0485,9.92315,16.96859
7.049,9.91069,16.94135
7.0495,9.89902,16.91255
7.05,9.88851,16.88452
7.0505,9.87722,16.85417
7.051,9.86477,16.82459
7.0515,9.85192,16.79734
7.052,9.84025,16.7701
7.0525,9.83091,16.7413
7.053,9.82001,16.70939
7.0535,9.80755,16.68214
7.054,9.79471,16.65412
7.0545,9.78304,16.6261
7.055,9.7737,16.59496
7.0555,9.76358,16.56694
7.056,9.75112,16.5397
7.0565,9.73828,16.5109
7.057,9.7266,16.4821
7.0575,9.71726,16.45174
7.058,9.70753,16.42761
7.0585,9.69663,16.40037
7.059,9.68379,16.3739
7.0595,9.67134,16.34588
7.06,9.66122,16.32019
7.0605,9.65227,16.29451
7.061,9.64332,16.26571
7.0615,9.63125,16.23924
7.062,9.61841,16.21044
7.0625,9.60712,16.18631
7.063,9.59817,16.16062
7.0635,9.58961,16.13338
7.064,9.5791,16.10769
7.0645,9.56587,16.08123
7.065,9.55419,16.0571
7.0655,9.54407,16.03063
7.066,9.5359,16.00495
7.0665,9.52695,15.98004
7.067,9.51566,15.95668
7.0675,9.50282,15.93178
7.068,9.4927,15.90531
7.0685,9.48413,15.87962
7.069,9.47596,15.85472
7.0695,9.4674,15.83059
7.07,9.45689,15.8049
7.0705,9.44522,15.77843
7.071,9.43549,15.75508
7.0715,9.4277,15.73329
7.072,9.4207,15.70994
7.0725,9.4133,15.68658
7.073,9.40513,15.66012
7.0735,9.39579,15.63755
7.074,9.38528,15.61575
7.0745,9.37711,15.59084
7.075,9.3701,15.56593
7.0755,9.36426,15.53869
7.076,9.35842,15.51534
7.0765,9.35181,15.49432
7.077,9.34441,15.47175
7.0775,9.33624,15.44995
7.078,9.32729,15.42505
7.0785,9.32067,15.40247
7.079,9.31484,15.38146
7.0795,9.30978,15.35888
7.08,9.30472,15.33397
7.0805,9.29927,15.31062
7.081,9.29304,15.28727
7.0815,9.28642,15.26781
7.082,9.27903,15.24913
7.0825,9.27047,15.22811
7.083,9.26385,15.2071
7.0835,9.2584,15.18219
7.084,9.25373,15.15884
7.0845,9.24867,15.13626
7.085,9.24322,15.11369
7.0855,9.237,15.09423
7.086,9.23038,15.07711
7.0865,9.22221,15.05998
7.087,9.21442,15.04208
7.0875,9.20781,15.02184
7.088,9.20197,15.00005
7.0885,9.1973,14.97825
7.089,9.19263,14.95723
7.0895,9.18718,14.93855
7.09,9.18134,14.91987
7.0905,9.17434,14.9043
7.091,9.16655,14.88718
7.0915,9.15916,14.8685
7.092,9.15332,14.8506
7.0925,9.14748,14.83269
7.093,9.14281,14.81401
7.0935,9.13892,14.79766
7.094,9.13464,14.77976
7.0945,9.12958,14.76186
7.095,9.12413,14.74551
7.0955,9.11829,14.72995
7.096,9.11207,14.71671
7.0965,9.10662,14.70114
7.097,9.10117,14.68636
7.0975,9.09728,14.67079
7.098,9.09299,14.65444
7.0985,9.0891,14.6381
7.099,9.08599,14.62097
7.0995,9.08326,14.60774
7.1,9.08054,14.59373
7.1005,9.07782,14.58049
7.101,9.0747,14.56804
7.1015,9.07159,14.55559
7.102,9.06886,14.54158
7.1025,9.06614,14.52834
7.103,9.06342,14.51355
7.1035,9.06069,14.49954
7.104,9.05797,14.48709
7.1045,9.05524,14.47463
7.105,9.05291,14.46296
7.1055,9.05096,14.45206
7.106,9.04902,14.44116
7.1065,9.04707,14.42949
7.107,9.04551,14.41859
7.1075,9.04396,14.40691
7.108,9.0424,14.39524
7.1085,9.04084,14.38434
7.109,9.03929,14.37422
7.1095,9.03773,14.3641
7.11,9.03617,14.35476
7.1105,9.03462,14.34464
7.111,9.03345,14.33608
7.1115,9.03228,14.32752
7.112,9.03111,14.31896
7.1125,9.02995,14.31117
7.113,9.02878,14.30261
7.1135,9.02761,14.29405
7.114,9.02644,14.28549
7.1145,9.02566,14.27692
7.115,9.0245,14.26836
7.1155,9.02372,14.26058
7.116,9.02294,14.25357
7.1165,9.02216,14.24734
7.117,9.02099,14.24034
7.1175,9.02022,14.23489
7.118,9.01983,14.22866
7.1185,9.01944,14.22321
7.119,9.01905,14.21777
7.1195,9.01905,14.21232
7.12,9.01905,14.20765
7.1205,9.01905,14.20298
7.121,9.01905,14.19753
7.1215,9.01944,14.19441
7.122,9.01983,14.19052
7.1225,9.0206,14.18741
7.123,9.02138,14.18352
7.1235,9.02216,14.17962
7.124,9.02333,14.17573
7.1245,9.0245,14.17262
7.125,9.02566,14.16951
7.1255,9.02683,14.16639
7.126,9.028,14.16328
7.1265,9.02956,14.16094
7.127,9.03111,14.15861
7.1275,9.03306,14.15705
7.128,9.03539,14.15627
7.1285,9.03773,14.15549
7.129,9.04006,14.15472
7.1295,9.04279,14.15394
7.13,9.04551,14.15394
7.1305,9.04824,14.15394
7.131,9.05135,14.15394
7.1315,9.05446,14.15394
7.132,9.05797,14.15394
7.1325,9.06186,14.15472
7.133,9.06497,14.15549
7.1335,9.06848,14.15705
7.134,9.07198,14.15861
7.1345,9.07548,14.16016
7.135,9.07859,14.16094
7.1355,9.08132,14.1625
7.136,9.08404,14.16484
7.1365,9.08677,14.16717
7.137,9.08988,14.17028
7.1375,9.09377,14.1734
7.138,9.09728,14.17573
7.1385,9.10117,14.17807
7.139,9.10506,14.18118
7.1395,9.11012,14.18507
7.14,9.11557,14.18819
7.1405,9.12063,14.1913
7.141,9.1253,14.19519
7.1415,9.12997,14.19908
7.142,9.13464,14.20298
7.1425,9.13853,14.20687
7.143,9.14164,14.21076
7.1435,9.14554,14.21543
7.144,9.15021,14.21932
7.1445,9.15527,14.22477
7.145,9.16071,14.22944
7.1455,9.16733,14.23489
7.146,9.17434,14.24112
7.1465,9.18017,14.24657
7.147,9.18601,14.25201
7.1475,9.19107,14.25824
7.148,9.19613,14.26447
7.1485,9.20002,14.27147
7.149,9.20547,14.27926
7.1495,9.2117,14.28704
7.15,9.21909,14.2956
7.1505,9.22727,14.30261
7.151,9.23466,14.30884
7.1515,9.24089,14.31662
7.152,9.24712,14.3244
7.1525,9.25256,14.33141
7.153,9.25762,14.33919
7.1535,9.26385,14.34776
7.154,9.27163,14.35632
7.1545,9.28136,14.36488
7.155,9.28954,14.37344
7.1555,9.29654,14.38278
7.156,9.30316,14.3929
7.1565,9.309,14.40302
7.157,9.31484,14.41392
7.1575,9.32145,14.42326
7.158,9.3304,14.43338
7.1585,9.34052,14.4435
7.159,9.3487,14.45284
7.1595,9.35648,14.46296
7.16,9.3631,14.4723
7.1605,9.36971,14.4832
7.161,9.37672,14.49409
7.1615,9.38528,14.50577
7.162,9.39579,14.519
7.1625,9.40513,14.53146
7.163,9.4133,14.54469
7.1635,9.42031,14.55714
7.164,9.42692,14.56804
7.1645,9.43432,14.58049
7.165,9.44366,14.59217
7.1655,9.45456,14.60307
7.166,9.46467,14.6163
7.1665,9.47285,14.63031
7.167,9.47985,14.6451
7.1675,9.48686,14.66067
7.168,9.49542,14.67546
7.1685,9.50515,14.69025
7.169,9.51683,14.70504
7.1695,9.52656,14.71749
7.17,9.53473,14.72995
7.1705,9.54212,14.74473
7.171,9.55069,14.75875
7.1715,9.56042,14.77587
7.172,9.57209,14.79222
7.1725,9.58299,14.81012
7.173,9.59155,14.82802
7.1735,9.59895,14.84437
7.174,9.6079,14.86071
7.1745,9.61763,14.87628
7.175,9.62891,14.89263
7.1755,9.64059,14.9082
7.176,9.64954,14.92454
7.1765,9.65772,14.94245
7.177,9.66706,14.96035
7.1775,9.67795,14.98136
7.178,9.69002,15.00238
7.1785,9.70208,15.02262
7.179,9.71142,15.04052
7.1795,9.72038,15.05842
7.18,9.73011,15.07399
7.1805,9.74217,15.0919
7.181,9.75501,15.1098
7.1815,9.76591,15.13004
7.182,9.77564,15.15105
7.1825,9.78537,15.1744
7.183,9.79821,15.19542
7.1835,9.81028,15.21566
7.184,9.82273,15.23356
7.1845,9.83285,15.25147
7.185,9.84336,15.26937
7.1855,9.85582,15.29194
7.186,9.86788,15.31296
7.1865,9.88072,15.33397
7.187,9.89123,15.35577
7.1875,9.90252,15.37679
7.188,9.91497,15.3978
7.1885,9.92665,15.42115
7.189,9.93949,15.44139
7.1895,9.95117,15.46007
7.19,9.96362,15.48031
7.1905,9.97647,15.50055
7.191,9.98775,15.52468
7.1915,10.00098,15.54959
7.192,10.01344,15.57138
7.1925,10.02667,15.5924
7.193,10.03835,15.61419
7.1935,10.04963,15.63599
7.194,10.06326,15.6609
7.1945,10.0761,15.68191
7.195,10.08972,15.70215
7.1955,10.10179,15.72473
7.196,10.11307,15.74808
7.1965,10.12708,15.77376
7.197,10.14187,15.79789
7.1975,10.15433,15.81891
7.198,10.16561,15.84148
7.1985,10.17729,15.86561
7.199,10.1913,15.8913
7.1995,10.2057,15.91465
7.2,10.21738,15.93567
7.2005,10.22827,15.9598
7.201,10.23917,15.98549
7.2015,10.25474,16.01195
7.202,10.26914,16.03686
7.2025,10.28004,16.05788
7.203,10.29132,16.08278
7.2035,10.30378,16.10847
7.204,10.32129,16.13494
7.2045,10.33452,16.15907
7.205,10.34503,16.18164
7.2055,10.35593,16.20888
7.206,10.37033,16.23768
7.2065,10.38707,16.26493
7.207,10.39874,16.28828
7.2075,10.40964,16.31241
7.208,10.4217,16.33887
7.2085,10.43961,16.36612
7.209,10.45401,16.39258
7.2095,10.46529,16.41593
7.21,10.47619,16.44396
7.2105,10.49176,16.47276
7.211,10.50849,16.50078
7.2115,10.52173,16.52647
7.212,10.53223,16.55293
7.2125,10.54586,16.58017
7.213,10.56181,16.6082
7.2135,10.57738,16.63544
7.214,10.58945,16.66035
7.2145,10.60073,16.68759
7.215,10.61591,16.71717
7.2155,10.63265,16.74519
7.216,10.64666,16.77399
7.2165,10.65794,16.7989
7.217,10.67157,16.82692
7.2175,10.68752,16.85806
7.218,10.70426,16.8853
7.2185,10.71632,16.91021
7.219,10.72839,16.93823
7.2195,10.74318,16.96859
7.22,10.75991,16.99583
7.2205,10.77392,17.02463
7.221,10.78521,17.05032
7.2215,10.79844,17.07912
7.222,10.81557,17.10948
7.2225,10.83114,17.13594
7.223,10.8432,17.16319
7.2235,10.85488,17.19043
7.224,10.86967,17.22157
7.2245,10.88679,17.24959
7.225,10.90041,17.27761
7.2255,10.91209,17.30485
7.226,10.92415,17.33365
7.2265,10.94011,17.36245
7.227,10.9549,17.39125
7.2275,10.96813,17.4185
7.228,10.97864,17.44652
7.2285,10.99265,17.47688
7.229,11.00822,17.50646
7.2295,11.02262,17.53448
7.23,11.03468,17.56172
7.2305,11.04597,17.59052
7.231,11.06076,17.61932
7.2315,11.07555,17.6489
7.232,11.09034,17.67614
7.2325,11.1024,17.70495
7.233,11.11408,17.7353
7.2335,11.12926,17.76566
7.234,11.14327,17.7929
7.2345,11.15767,17.82015
7.235,11.16973,17.84895
7.2355,11.18258,17.88008
7.236,11.19698,17.90888
7.2365,11.21255,17.9369
7.237,11.22695,17.96571
7.2375,11.23823,17.99528
7.238,11.25263,18.02564
7.2385,11.26742,18.05522
7.239,11.28377,18.08246
7.2395,11.297,18.11204
7.24,11.30907,18.14162
7.2405,11.32347,18.1712
7.241,11.33903,18.20156
7.2415,11.35499,18.23036
7.242,11.36706,18.26071
7.2425,11.3799,18.29029
7.243,11.39391,18.32143
7.2435,11.40948,18.35101
7.244,11.42349,18.37981
7.2445,11.43516,18.40939
7.245,11.44879,18.44052
7.2455,11.4628,18.47166
7.246,11.47837,18.50046
7.2465,11.49121,18.53082
7.247,11.50288,18.56117
7.2475,11.51573,18.59309
7.248,11.52974,18.62266
7.2485,11.54453,18.65224
7.249,11.55698,18.6826
7.2495,11.56866,18.71529
7.25,11.58072,18.74487
7.2505,11.59473,18.77445
7.251,11.60797,18.80403
7.2515,11.62003,18.83361
7.252,11.63171,18.86474
7.2525,11.64377,18.8951
7.253,11.65662,18.92468
7.2535,11.67024,18.95348
7.254,11.68152,18.98617
7.2545,11.69281,19.01575
7.255,11.70488,19.04611
7.2555,11.71694,19.07491
7.256,11.72978,19.10527
7.2565,11.74185,19.1364
7.257,11.75236,19.16676
7.2575,11.76403,19.19634
7.258,11.77532,19.22436
7.2585,11.78777,19.25627
7.259,11.80023,19.28585
7.2595,11.81152,19.31543
7.26,11.82241,19.34345
7.2605,11.83292,19.37303
7.261,11.84538,19.40417
7.2615,11.85744,19.43375
7.262,11.86951,19.46177
7.2625,11.8804,19.48979
7.263,11.89091,19.51937
7.2635,11.90103,19.54973
7.264,11.91348,19.57775
7.2645,11.92477,19.60499
7.265,11.93645,19.63379
7.2655,11.94734,19.66181
7.266,11.95707,19.69139
7.2665,11.96797,19.72019
7.267,11.98004,19.74744
7.2675,11.99093,19.77468
7.268,12.00183,19.80114
7.2685,12.01195,19.83228
7.269,12.0209,19.85952
7.2695,12.03219,19.88599
7.27,12.04348,19.91401
7.2705,12.05398,19.93892
7.271,12.0641,19.97005
7.2715,12.07344,19.99808
7.272,12.08201,20.02454
7.2725,12.09329,20.05101
7.273,12.1038,20.07436
7.2735,12.11431,20.10549
7.274,12.12365,20.13429
7.2745,12.13221,20.15998
7.275,12.14077,20.18489
7.2755,12.15128,20.2098
7.276,12.1614,20.23938
7.2765,12.17152,20.26896
7.277,12.18086,20.29386
7.2775,12.18864,20.31799
7.278,12.19565,20.3429
7.2785,12.2046,20.37092
7.279,12.2155,20.40128
7.2795,12.22484,20.42619
7.28,12.23418,20.44954
7.2805,12.24313,20.47445
7.281,12.25014,20.49936
7.2815,12.25636,20.52816
7.282,12.26532,20.55618
7.2825,12.27582,20.57875
7.283,12.28478,20.60133
7.2835,12.29334,20.62546
7.284,12.30151,20.65114
7.2845,12.30891,20.67839
7.285,12.31513,20.70252
7.2855,12.32253,20.72431
7.286,12.33187,20.74689
7.2865,12.34121,20.77179
7.287,12.34977,20.79748
7.2875,12.35833,20.82473
7.288,12.36573,20.84652
7.2885,12.37234,20.86754
7.289,12.37857,20.88777
7.2895,12.38597,20.9119
7.29,12.39453,20.93603
7.2905,12.40309,20.96094
7.291,12.41165,20.98507
7.2915,12.41983,21.00609
7.292,12.42722,21.02711
7.2925,12.43345,21.05046
7.293,12.43967,21.07459
7.2935,12.44551,21.09716
7.294,12.4533,21.11818
7.2945,12.46147,21.13764
7.295,12.46925,21.1571
7.2955,12.47665,21.17811
7.296,12.48443,21.20147
7.2965,12.49183,21.22482
7.297,12.49728,21.24817
7.2975,12.50311,21.26841
7.298,12.50856,21.28787
7.2985,12.51479,21.30655
7.299,12.52257,21.32445
7.2995,12.52958,21.34625
7.3,12.53658,21.36648
7.3005,12.54359,21.38828
7.301,12.5506,21.40774
7.3015,12.55682,21.42642
7.302,12.56188,21.44588
7.3025,12.56655,21.46378
7.303,12.572,21.48246
7.3035,12.57667,21.50114
7.304,12.58212,21.52138
7.3045,12.58757,21.54084
7.305,12.5938,21.55797
7.3055,12.59924,21.57587
7.306,12.60508,21.59455
7.3065,12.61053,21.61168
7.307,12.61598,21.62802
7.3075,12.62143,21.64592
7.308,12.6261,21.66305
7.3085,12.6296,21.68173
7.309,12.63349,21.69886
7.3095,12.63739,21.7152
7.31,12.64128,21.73155
7.3105,12.64556,21.74789
7.311,12.64984,21.7619
7.3115,12.65373,21.77747
7.312,12.65762,21.79304
7.3125,12.6619,21.80783
7.313,12.66502,21.82495
7.3135,12.66891,21.84052
7.314,12.6728,21.85609
7.3145,12.67708,21.8701
7.315,12.68136,21.88489
7.3155,12.68487,21.89812
7.316,12.68837,21.91058
7.3165,12.69187,21.92303
7.317,12.6946,21.93626
7.3175,12.69771,21.95027
7.318,12.70005,21.96273
7.3185,12.70316,21.97518
7.319,12.70549,21.98842
7.3195,12.70783,22.00321
7.32,12.70978,22.01644
7.3205,12.71211,22.02889
7.321,12.71406,22.04057
7.3215,12.71639,22.05069
7.322,12.71795,22.06081
7.3225,12.72028,22.07092
7.323,12.72223,22.08104
7.3235,12.72418,22.09272
7.324,12.72573,22.10284
7.3245,12.72729,22.11374
7.325,12.72846,22.12386
7.3255,12.72962,22.13475
7.326,12.73079,22.14487
7.3265,12.73196,22.15577
7.327,12.73274,22.16511
7.3275,12.73391,22.17289
7.328,12.73468,22.18146
7.3285,12.73507,22.19002
7.329,12.73624,22.1978
7.3295,12.73663,22.20403
7.33,12.73663,22.21026
7.3305,12.73741,22.21726
7.331,12.73741,22.22427
7.3315,12.73741,22.23127
7.332,12.73741,22.23828
7.3325,12.73741,22.24528
7.333,12.73741,22.25151
7.3335,12.73741,22.25774
7.334,12.73663,22.26241
7.3345,12.73624,22.26786
7.335,12.73624,22.27331
7.3355,12.73585,22.2772
7.336,12.73507,22.28187
7.3365,12.73468,22.28654
7.337,12.73429,22.29121
7.3375,12.73352,22.2951
7.338,12.73313,22.29821
7.3385,12.73235,22.30211
7.339,12.73118,22.306
7.3395,12.7304,22.30911
7.34,12.72962,22.31223
7.3405,12.72885,22.31378
7.341,12.72768,22.31534
7.3415,12.72612,22.3169
7.342,12.72495,22.31923
7.3425,12.7234,22.32001
7.343,12.72223,22.32157
7.3435,12.71989,22.32234
7.344,12.71834,22.3239
7.3445,12.716,22.3239
7.345,12.71406,22.3239
7.3455,12.71211,22.3239
7.346,12.70978,22.3239
7.3465,12.70744,22.32234
7.347,12.70511,22.32157
7.3475,12.70277,22.32079
7.348,12.69966,22.32001
7.3485,12.69732,22.31923
7.349,12.69421,22.31767
7.3495,12.69109,22.3169
7.35,12.6872,22.31534
7.3505,12.68331,22.313
7.351,12.67864,22.31067
7.3515,12.67397,22.30833
7.352,12.66969,22.30522
7.3525,12.6658,22.30211
7.353,12.6619,22.29821
7.3535,12.65723,22.2951
7.354,12.65295,22.29199
7.3545,12.64906,22.28732
7.355,12.64478,22.28342
7.3555,12.64089,22.27953
7.356,12.63661,22.27564
7.3565,12.63272,22.27097
7.357,12.62882,22.2663
7.3575,12.62493,22.26163
7.358,12.61987,22.25774
7.3585,12.61481,22.25229
7.359,12.60936,22.24684
7.3595,12.60391,22.24061
7.36,12.59847,22.23439
7.3605,12.59302,22.22816
7.361,12.58718,22.22193
7.3615,12.58212,22.21493
7.362,12.57706,22.2087
7.3625,12.57239,22.20325
7.363,12.56733,22.1978
7.3635,12.56266,22.19158
7.364,12.55799,22.18535
7.3645,12.55215,22.17834
7.365,12.54554,22.17056
7.3655,12.53853,22.16122
7.366,12.5323,22.15266
7.3665,12.52491,22.14254
7.367,12.51751,22.1332
7.3675,12.51168,22.12463
7.368,12.50584,22.11607
7.3685,12.50039,22.10751
7.369,12.49494,22.09817
7.3695,12.48832,22.08805
7.37,12.48093,22.07715
7.3705,12.47315,22.06703
7.371,12.46536,22.05691
7.3715,12.45719,22.04835
7.372,12.4494,22.03823
7.3725,12.44279,22.02811
7.373,12.43656,22.01722
7.3735,12.43033,22.00632
7.374,12.42372,21.99464
7.3745,12.41516,21.98141
7.375,12.40659,21.96896
7.3755,12.39803,21.95728
7.376,12.38908,21.94483
7.3765,12.3813,21.93159
7.377,12.37507,21.91992
7.3775,12.36884,21.90824
7.378,12.36145,21.89657
7.3785,12.35288,21.88489
7.379,12.34432,21.87244
7.3795,12.33537,21.85842
7.38,12.32564,21.84441
7.3805,12.31786,21.82885
7.381,12.31163,21.81406
7.3815,12.30462,21.80005
7.382,12.29606,21.78526
7.3825,12.2875,21.77125
7.383,12.27855,21.75723
7.3835,12.26843,21.74322
7.384,12.25909,21.72921
7.3845,12.25247,21.71442
7.385,12.24547,21.69886
7.3855,12.23652,21.68251
7.386,12.22717,21.66538
7.3865,12.21783,21.64826
7.387,12.20694,21.63269
7.3875,12.1976,21.61712
7.388,12.19059,21.60156
7.3885,12.1832,21.58521
7.389,12.17347,21.56809
7.3895,12.16374,21.55174
7.39,12.15323,21.53539
7.3905,12.14233,21.51593
7.391,12.13377,21.49803
7.3915,12.1256,21.48013
7.392,12.11625,21.463
7.3925,12.10536,21.44666
7.393,12.09485,21.42875
7.3935,12.08356,21.41085
7.394,12.07461,21.39373
7.3945,12.06566,21.37349
7.395,12.05554,21.35325
7.3955,12.04503,21.33379
7.396,12.03375,21.31511
7.3965,12.02285,21.29721
7.397,12.01351,21.2793
7.3975,12.00378,21.26062
7.398,11.99249,21.24116
7.3985,11.9812,21.21937
7.399,11.96953,21.19913
7.3995,11.95785,21.17734
7.4,11.94812,21.15943
7.4005,11.93723,21.14153
7.401,11.92555,21.12285
7.4015,11.91426,21.10183
7.402,11.90181,21.08004
7.4025,11.89169,21.05668
7.403,11.88118,21.03333
7.4035,11.86989,21.0131
7.404,11.85783,20.99519
7.4045,11.84538,20.97573
7.405,11.8337,20.95316
7.4055,11.8228,20.93136
7.406,11.8119,20.90723
7.4065,11.80062,20.88388
7.407,11.78816,20.86442
7.4075,11.77571,20.84496
7.408,11.76481,20.82317
7.4085,11.75353,20.79748
7.409,11.74263,20.77335
7.4095,11.73017,20.74922
7.41,11.71811,20.72821
7.4105,11.70565,20.70719
7.411,11.69398,20.68539
7.4115,11.68269,20.65971
7.412,11.67141,20.63402
7.4125,11.65778,20.60989
7.413,11.64533,20.58732
7.4135,11.63365,20.56552
7.414,11.62159,20.54217
7.4145,11.6103,20.51493
7.415,11.59707,20.48846
7.4155,11.58384,20.46355
7.416,11.57177,20.44098
7.4165,11.55971,20.41763
7.417,11.54803,20.39272
7.4175,11.53363,20.36392
7.418,11.52001,20.33823
7.4185,11.50717,20.31332
7.419,11.4951,20.28997
7.4195,11.48342,20.26662
7.42,11.46864,20.23782
7.4205,11.45462,20.20902
7.421,11.441,20.18489
7.4215,11.42894,20.16076
7.422,11.41687,20.13663
7.4225,11.40169,20.11016
7.423,11.38729,20.07981
7.4235,11.37406,20.0549
7.424,11.362,20.02921
7.4245,11.34915,20.0043
7.425,11.33281,19.97862
7.4255,11.3188,19.94826
7.426,11.30478,19.92179
7.4265,11.2935,19.89689
7.427,11.27949,19.87042
7.4275,11.26353,19.84551
7.428,11.24874,19.81593
7.4285,11.23551,19.78869
7.429,11.22383,19.763
7.4295,11.20826,19.73576
7.43,11.19309,19.71007
7.4305,11.1783,19.68127
7.431,11.16584,19.65325
7.4315,11.153,19.62601
7.432,11.13821,19.59799
7.4325,11.12303,19.5723
7.433,11.10863,19.54505
7.4335,11.09734,19.51703
7.434,11.08294,19.48823
7.4345,11.06815,19.46021
7.435,11.0522,19.43452
7.4355,11.03897,19.4065
7.436,11.02768,19.37614
7.4365,11.01328,19.34734
7.437,10.99732,19.3201
7.4375,10.98214,19.29208
7.438,10.97086,19.26406
7.4385,10.9584,19.2337
7.439,10.944,19.2049
7.4395,10.92766,19.17766
7.44,10.91442,19.14808
7.4405,10.90353,19.1185
7.441,10.89029,19.08736
7.4415,10.87395,19.05934
7.442,10.85799,19.03054
7.4425,10.84631,19.00018
7.443,10.83542,18.9706
7.4435,10.82102,18.93947
7.444,10.80428,18.91145
7.4445,10.79027,18.88187
7.445,10.77898,18.85307
7.4455,10.7677,18.82115
7.446,10.75213,18.79235
7.4465,10.73656,18.76355
7.447,10.72372,18.7332
7.4475,10.71321,18.70206
7.448,10.69998,18.67092
7.4485,10.68363,18.64135
7.449,10.66923,18.61255
7.4495,10.65639,18.58297
7.45,10.64549,18.5495
7.4505,10.63148,18.5207
7.451,10.61591,18.4919
7.4515,10.60112,18.46232
7.452,10.59022,18.43118
7.4525,10.57855,18.4016
7.453,10.56376,18.37125
7.4535,10.54858,18.34245
7.454,10.53457,18.31287
7.4545,10.52406,18.28173
7.455,10.51161,18.25371
7.4555,10.49643,18.22413
7.456,10.47969,18.19611
7.4565,10.46802,18.16809
7.457,10.45751,18.14006
7.4575,10.44467,18.10971
7.458,10.42754,18.07935
7.4585,10.41353,18.05133
7.459,10.40263,18.02331
7.4595,10.39174,17.99295
7.46,10.37772,17.96337
7.4605,10.3606,17.9369
7.461,10.3497,17.91044
7.4615,10.3388,17.88086
7.462,10.32713,17.85128
7.4625,10.31117,17.82248
7.463,10.2956,17.79524
7.4635,10.28471,17.76722
7.464,10.27381,17.73764
7.4645,10.26097,17.70728
7.465,10.24501,17.67926
7.4655,10.23255,17.65201
7.466,10.22166,17.62399
7.4665,10.21076,17.59364
7.467,10.19714,17.56406
7.4675,10.18235,17.53603
7.468,10.17028,17.50957
7.4685,10.15939,17.47921
7.469,10.1481,17.44886
7.4695,10.13448,17.42161
7.47,10.12047,17.3967
7.4705,10.10801,17.36635
7.471,10.09673,17.33521
7.4715,10.08505,17.30797
7.472,10.07182,17.27995
7.4725,10.05897,17.25348
7.473,10.04691,17.22079
7.4735,10.03601,17.19277
7.474,10.02395,17.16552
7.4745,10.01188,17.13906
7.475,9.99943,17.10792
7.4755,9.98697,17.07679
7.476,9.97569,17.05032
7.4765,9.96362,17.02386
7.477,9.95156,16.99428
7.4775,9.94066,16.96314
7.478,9.92782,16.93668
7.4785,9.91692,16.90865
7.479,9.90408,16.88063
7.4795,9.89357,16.84872
7.48,9.88306,16.81992
7.4805,9.87099,16.79112
7.481,9.85854,16.7631
7.4815,9.8457,16.73274
7.482,9.83558,16.70238
7.4825,9.82585,16.67514
7.483,9.81378,16.64789
7.4835,9.80133,16.61909
7.484,9.78848,16.58718
7.4845,9.77837,16.55994
7.485,9.76864,16.53191
7.4855,9.75774,16.50311
7.486,9.74451,16.47276
7.4865,9.73205,16.44396
7.487,9.72154,16.41749
7.4875,9.71181,16.39025
7.488,9.70208,16.363
7.4885,9.68924,16.33498
7.489,9.6764,16.31085
7.4895,9.6655,16.28516
7.49,9.65616,16.25636
7.4905,9.64682,16.22834
7.491,9.63592,16.20188
